"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.17,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.17,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.16,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.14,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.13,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.13,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.13,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.12,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.17,,
"USA","United States","110","Active programmes (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.16,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.14,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.15,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.14,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.13,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.12,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.13,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.13,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.13,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.13,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.13,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.12,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.11,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.1,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.1,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.1,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.1,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.14,,
"USA","United States","112","Active measures (20-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.12,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1992","1992",0.57,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1993","1993",0.41,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1994","1994",0.33,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1995","1995",0.32,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1996","1996",0.25,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1997","1997",0.23,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1998","1998",0.23,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","1999","1999",0.21,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2000","2000",0.27,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.47,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.49,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.36,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.26,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.23,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.23,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.29,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.84,,
"USA","United States","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.06,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"USA","United States","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.03,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.03,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.03,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"USA","United States","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.04,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.03,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.02,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.02,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.03,,
"USA","United States","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"USA","United States","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"USA","United States","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2001","2001",0.03,,
"USA","United States","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.03,,
"USA","United States","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.03,,
"USA","United States","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
